productId,productNumber,productNameBold,productNameThin,category,productNumberShort,producerName,supplierName,isKosher,bottleTextShort,restrictedParcelQuantity,isOrganic,isEthical,ethicalLabel,isWebLaunch,productLaunchDate,isCompletelyOutOfStock,isTemporaryOutOfStock,alcoholPercentage,volumeText,volume,price,country,originLevel1,originLevel2,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,customCategoryTitle,assortmentText,usage,taste,tasteSymbols/0,tasteSymbols/1,tasteSymbols/2,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockSmokiness,tasteClockCasque,assortment,recycleFee,isManufacturingCountry,isRegionalRestricted,packaging,isNews,images/0/imageUrl,images/0/fileType,images/0/size,isDiscontinued,isSupplierTemporaryNotAvailable,sugarContent,sugarContentGramPer100ml,vintage,otherSelections,tasteClocks/0/key,tasteClocks/0/value,tasteClocks/1/key,tasteClocks/1/value,tasteClocks/2/key,tasteClocks/2/value,color,dishPoints,tasteSymbols/3,seal/0,seal/1,seal/2,seal/3,seal/4,seal/5,seal/6,seal/7,seal/8,seal/9,seal/10,seal/11,seal/12,seal/13,seal/14,seal/15,seal/16,seal/17,seal/18
24536479,3131403,Dugges New School,Dugges Bryggeri,,31314,Dugges Bryggeri,Dugges Bryggeri AB,false,Flaska,0,false,false,,false,2021-01-04T00:00:00,false,false,13,330 ml,330,75,Sverige,Västra Götalands län,Härryda kommun,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Ordervaror,Serveras vid 12-14°C som sällskapsdryck eller chokladdesserter.,"Nyanserad, rostad, söt smak med inslag av fat, mörk choklad, rostad kokos, kanel, kaffe och soja.",Sällskapsdryck,Dessert,,,,7,0,10,0,8,0,4,BS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24536479/24536479,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,10,TasteClockSweetness,8,"Tät, svartbrun färg.",,,,,,,,,,,,,,,,,,,,,
24568739,5060015,Smögenbryggar'n,Hamnöl,,50600,Smögen Ale,Smögen Ale AB,false,Burk,24,false,false,,false,2021-02-08T00:00:00,false,false,5.2,330 ml,330,17.5,Sverige,Västra Götalands län,,Öl,Annan öl,Smaksatt/kryddad öl,,"Öl, annan öl, Smaksatt/kryddad öl",Ordervaror,,,,,,,,0,0,0,0,0,0,0,BS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24568739/24568739,,,false,false,0,0,,,,,,,,,,,,B,u,r,k,l,o,c,k,,,,,,,,,,,
24401689,3397015,Happy Valley,,,33970,Svartbergets Fjällbryggeri,Åreskutans Bryggeri AB,false,Burk,4,false,false,,false,2021-03-01T00:00:00,false,false,6.5,330 ml,330,31.1,Sverige,Jämtlands län,Åre kommun,Öl,Ale,New England IPA/Hazy IPA,,"Öl, Ale, New England IPA/Hazy IPA",Ordervaror,"Serveras vid 8-10°C till rätter lamm- och nötkött, eller som sällskapsdryck.","Humlearomatisk smak med tydlig beska, inslag av ananas, passionsfrukt, tallbarr och grapefruktskal.",Sällskapsdryck,Lamm,Nöt,,,7,0,6,0,2,0,1,BS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24401689/24401689,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,6,TasteClockSweetness,2,"Oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24596110,5184615,Summer Bulldog,Pale Ale,,51846,Gotlands Bryggeri,Spendrups Bryggeri AB,false,Burk,12,false,false,,false,2021-05-04T00:00:00,false,true,5,330 ml,330,20.9,Sverige,,,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Ordervaror,"Serveras vid 8-10°C som sällskapsdryck, till vegetariskt eller till rätter av fisk eller fågel.","Fruktig smak med inslag av ananas, grapefrukt, lime och sockerkaka.",Fisk,Fågel,Grönsaker,,,5,0,5,0,1,0,1,BS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24596110/24596110,,,false,true,0,0,,,TasteClockBitter,5,TasteClockBody,5,TasteClockSweetness,1,Gul färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24595190,1116315,Buxton,Trolltunga Gooseberry Sour IPA,,11163,Buxton Brewery,Neptunium AB,false,Burk,6,false,false,,false,2021-08-10T00:00:00,false,false,6.3,330 ml,330,29.9,Storbritannien,,,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Ordervaror,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött.,"Fruktig, mycket syrlig smak med inslag av passionsfrukt, grapefrukt, krusbär, ljust bröd, citron och färska örter.",Sällskapsdryck,Fågel,Fläsk,,,5,0,6,0,2,0,1,BS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24595190/24595190,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,6,TasteClockSweetness,2,"Mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
24463510,124414,Stigbergets,Pilsner,,1244,Stigbergets Bryggeri,Stigbergets bryggeri AB,false,Burk,24,false,false,,false,2020-09-01T00:00:00,false,false,4.8,440 ml,440,19.9,Sverige,,,Öl,Ljus lager,Pilsner - tysk stil,,"Öl, Ljus lager, Pilsner - tysk stil",Ordervaror,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fisk eller ljust kött.,"Maltig smak med inslag av ljust bröd, sirap, apelsinmarmelad, halm och aprikos.",Fisk,Fläsk,Fågel,,,6,0,6,0,2,0,1,BS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24463510/24463510,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,2,Gul färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
19254436,8900501,Helsinge Julöl,,,89005,Helsinge Ångbryggeri,Svensk Cater AB,false,Flaska,12,false,false,,false,2018-12-04T00:00:00,false,false,5.7,500 ml,500,33.4,Sverige,Gävleborgs län,Söderhamns kommun,Öl,Mellanmörk & Mörk lager,Dunkel,,"Öl, Mörk lager, Dunkel",Ordervaror,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fläsk-, lamm- och nötkött.","Maltig smak med inslag av mörkt knäckebröd, torkade aprikoser, choklad och pomerans.",Fläsk,Lamm,Nöt,,,6,0,5,0,2,0,1,BS,0,true,true,Flaska,false,,,,false,false,0,0,2021,,TasteClockBitter,6,TasteClockBody,5,TasteClockSweetness,2,"Mörk, brunröd färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
1103641,165603,Westmalle,Tripel,,1656,Abbey of Westmalle,Galatea AB,false,Flaska,0,false,false,,false,2021-03-23T00:00:00,false,false,9.5,330 ml,330,29.9,Belgien,,,Öl,Ale,Trippel,,"Öl, Ale, Trippel ",Ordervaror,"Serveras vid 10-12°C till rätter av ljust kött eller lamm, eller till lagrade hårdostar.","Nyanserad, fruktig, kryddig smak med liten sötma, inslag av banan, kryddnejlika, aprikos, honung, ljust bröd och citrus.",Fågel,Fläsk,Lamm,,,6,0,8,0,3,0,1,BS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/1103641/1103641,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,8,TasteClockSweetness,3,"Något oklar, gul färg.",,Ost,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
1079577,140403,Chang Beer,,,1404,Cosmos Brewery,TOMP Beer Wine & Spirits AB,false,Flaska,24,false,false,,false,2016-06-01T00:00:00,false,true,5,320 ml,320,14.9,Thailand,,,Öl,Ljus lager,Internationell stil,,"Öl, Ljus lager, Internationell stil",Ordervaror,Serveras vid 6-8°C till kryddstarka rätter eller som sällskapsdryck.,Brödig smak med inslag av citrus och örter.,Asiatiskt,Kryddstarkt,Sällskapsdryck,,,4,0,5,0,1,0,1,BS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/1079577/1079577,,,false,true,0,0,,,TasteClockBitter,4,TasteClockBody,5,TasteClockSweetness,1,"Ljus, gul färg.",,,,,,,,,,,,,,,,,,,,,
24594127,5175615,Fjällbryggarna,Pilsner,,51756,Fjällbryggarna AB,Fjällbryggarna AB,false,Burk,24,false,false,,false,2021-04-19T00:00:00,false,false,4.8,330 ml,330,29.9,Sverige,Västernorrlands län,Sundsvalls kommun,Öl,Ljus lager,Pilsner - tysk stil,,"Öl, Ljus lager, Pilsner - tysk stil",Ordervaror,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fisk eller ljust kött.","Maltig smak med inslag av knäckebröd, timjan, aprikos och apelsin.",Fisk,Fågel,Fläsk,,,6,0,6,0,1,0,1,BS,1,true,true,Burk,false,https://product-cdn.systembolaget.se/productimages/24594127/24594127,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,"Mörk, gul färg.",,Sällskapsdryck,B,u,r,k,l,o,c,k,,,,,,,,,,,
733626,151201,Weihenstephaner,Kristall Weissbier,,1512,Weihenstephan,Galatea AB,false,Flaska,20,false,false,,false,2013-06-01T00:00:00,false,false,5.4,500 ml,500,23.9,Tyskland,,,Öl,Veteöl,Kristallweizen,,"Öl, Veteöl, Kristallweizen",Ordervaror,"Serveras vid 6-8°C som sällskapsdryck, eller till kryddstarka, vegetariska rätter, eller till fisk och ljust kött.
","Kryddig smak med inslag av kryddnejlika, ljust bröd, peppar och banankaka.",Fisk,Fågel,Kryddstarkt,,,2,0,4,0,2,0,1,BS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/733626/733626,,,false,false,0,0,,,TasteClockBitter,2,TasteClockBody,4,TasteClockSweetness,2,Gul färg.,,Sällskapsdryck,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
24412111,1141301,Österlen,Maltglögg,,11413,ÖsterlenBryggarna Anno 1953,Anno 1953 AB,false,Flaska,9,false,false,,false,2019-12-06T00:00:00,false,false,11,750 ml,750,88.8,Sverige,,,Öl,Annan öl,Blandning av olika öltyper,,"Öl, annan öl, Blandning av olika öltyper",Ordervaror,Serveras värmd som sällskapsdryck.,"Kryddig, mycket söt smak med inslag av kardemumma, apelsinskal, kanel, ljus sirap, kryddnejlika, ingefära och vörtbröd.",Sällskapsdryck,,,,,4,0,7,0,10,0,1,BS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24412111/24412111,,,false,false,0,0,,,TasteClockBitter,4,TasteClockBody,7,TasteClockSweetness,10,"Oklar, ljusbrun färg.",,,,,,,,,,,,,,,,,,,,,
12277916,125601,Zubr,Premium,,1256,Pivovar Zubr,TOMP Beer Wine & Spirits AB,false,Flaska,20,false,false,,false,2018-09-01T00:00:00,false,false,5,500 ml,500,16.9,Tjeckien,,,Öl,Ljus lager,Pilsner - tjeckisk stil,,"Öl, Ljus lager, Pilsner - tjeckisk stil",Ordervaror,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött.,"Maltig smak med inslag av sirapslimpa, aprikos, honung, örter och citrus.",Fågel,Fläsk,Sällskapsdryck,,,6,0,6,0,2,0,1,BS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/12277916/12277916,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,2,"Mörk, gul färg.",,,,,,,,,,,,,,,,,,,,,
693300,121503,Solsidan,Premium Dry,,1215,Solsidans Bryggeri AB,Solsidans Bryggeri AB,false,Flaska,24,false,false,,false,2012-08-27T00:00:00,false,false,5,330 ml,330,18.8,Sverige,,,Öl,Ljus lager,Dortmunder och helles,,"Öl, Ljus lager, Dortmunder och helles",Ordervaror,,,,,,,,0,0,0,0,0,0,0,BS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/693300/693300,,,false,false,0,0,,,,,,,,,,,,K,a,p,s,y,l,,,,,,,,,,,,,
24448971,3155415,Ekerö Brygghus,IPA,,31554,Nordic Kiwi Brewers,Northern X Brewing AB,false,Burk,24,false,false,,false,2020-04-01T00:00:00,false,false,6.5,330 ml,330,25.3,Sverige,Stockholms län,Ekerö kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Ordervaror,Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött.,"Humlearomatisk smak med tydlig beska och liten sötma, inslag av apelsin, honung, aprikos, kryddor och ljust bröd.",Fläsk,Lamm,Sällskapsdryck,,,7,0,7,0,3,0,1,BS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24448971/24448971,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,7,TasteClockSweetness,3,"Något oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24620996,3653203,Munklägrets,Festweisse,,36532,Munklägrets Microbrasserie,Eskilstuna Ölkultur AB,false,Flaska,0,false,false,,false,2021-10-01T00:00:00,false,false,5.5,330 ml,330,25.9,Sverige,Södermanlands län,Eskilstuna kommun,Öl,Veteöl,Hefeweizen,,"Öl, Veteöl, Hefeweizen",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till vegetariska rätter eller ljust kött, gärna med kryddstark smaksättning.","Kryddig smak med inslag av banan, vetebröd och kryddnejlika.",Fågel,Grönsaker,Kryddstarkt,,,3,0,3,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24620996/24620996,,,false,false,0,0,,,TasteClockBitter,3,TasteClockBody,3,TasteClockSweetness,2,"Något oklar, gulbrun färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24600804,3627415,Umeå Bocköl,,,36274,Bryggeriet i Umeå,Bryggeriet i Umeå AB,false,Burk,0,false,false,,false,2021-07-01T00:00:00,false,false,6.8,330 ml,330,19.9,Sverige,Västerbottens län,Umeå kommun,Öl,Ljus lager,Ljus bocköl,,"Öl, Ljus lager, Ljus bocköl",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, till vegetariskt eller till rätter av fläsk- eller lammkött.","Maltig smak med inslag av ljus sirap, apelsinskal, aprikos, kryddor och knäckebröd.",Fläsk,Grönsaker,Lamm,,,5,0,7,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24600804/24600804,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,7,TasteClockSweetness,2,"Något oklar, gulbrun färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24602667,3632103,MJs Bryggeri,Dubbel Morris,,36321,MJ's Bryggeri,MJs Bryggeri AB,false,Flaska,0,false,false,,false,2021-07-01T00:00:00,false,false,8,330 ml,330,32.5,Sverige,Värmlands län,Karlstads kommun,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Fruktig smak med tydlig beska, inslag av torkad frukt, apelsinskal, mörkt bröd och smörkola.",Lamm,Nöt,Sällskapsdryck,,,8,0,8,0,2,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/24602667/24602667,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,8,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
24612530,3643015,Friends,Double Cherry Coffee Break,,36430,Friends Company,Beer Me Sweden AB,false,Burk,0,false,false,,false,2021-08-02T00:00:00,false,false,6,330 ml,330,39.9,Sverige,Skåne län,Helsingborgs stad,Öl,Syrlig öl,Berliner weisse,,"Öl, Syrlig öl, Berliner weisse",Lokalt & Småskaligt,Serveras vid 6-8°C som sällskapsdryck.,"Syrlig smak med inslag av kaffe, körsbär och vanilj.",Sällskapsdryck,,,,,3,0,5,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24612530/24612530,,,false,false,0,0,,,TasteClockBitter,3,TasteClockBody,5,TasteClockSweetness,2,"Mörk, blåröd färg.",,,,,,,,,,,,,,,,,,,,,
24578390,3595515,Ten Hands,Goblin,,35955,Ten Hands Brewing,Brill & Co AB,false,Burk,0,false,false,,false,2021-05-03T00:00:00,false,false,4.5,330 ml,330,29.9,Sverige,Värmlands län,Kristinehamns kommun,Öl,Ale,Session IPA,,"Öl, Ale, Session IPA",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, till vegetariskt eller till rätter av fisk eller kyckling.","Humlearomatisk smak med inslag av grapefrukt, färska örter, ljust bröd och passionsfrukt.",Fisk,Fågel,Grönsaker,,,5,0,5,0,2,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24578390/24578390,,,false,false,0,0,,,TasteClockBitter,5,TasteClockBody,5,TasteClockSweetness,2,"Oklar, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24578391,3595603,Golden Pineapple,Lost Island Brewery,,35956,Lost Island Brewery,Lost Island Brewery AB,false,Flaska,0,false,false,,false,2021-05-03T00:00:00,false,false,4.9,330 ml,330,25.9,Sverige,Gotlands län,Gotlands kommun,Öl,Ale,Golden/Blond ale,,"Öl, Ale, Golden/Blond ale",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, till vegetariska rätter, eller till rätter av ljust kött.","Fruktig smak med inslag av ljust bröd, aprikosmarmelad, kryddor och torkad ananas.",Fågel,Fläsk,Grönsaker,,,4,0,5,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24578391/24578391,,,false,false,0,0,,,TasteClockBitter,4,TasteClockBody,5,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24579388,3600703,Häxkitteln The Green Man IPA,The Odd House Brewing Company,,36007,The Odd House Brewing Company,The Odd House Brewing Company AB,false,Flaska,0,false,false,,false,2021-05-03T00:00:00,false,false,7,330 ml,330,34.9,Sverige,Skåne län,Hässleholms kommun,Öl,Ale,New England IPA/Hazy IPA,,"Öl, Ale, New England IPA/Hazy IPA",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, till vegetariska rätter, eller till rätter av ljust kött.","Fruktig smak med inslag av nektarin, färska örter, ananas, honung och apelsin.",Fågel,Fläsk,Grönsaker,,,6,0,6,0,2,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24579388/24579388,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,2,"Oklar, mörk, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24586526,3607203,Sösdala IPA,,,36072,The Odd House Brewing Company,The Odd House Brewing Company AB,false,Flaska,0,false,false,,false,2021-06-02T00:00:00,false,false,6,330 ml,330,24.9,Sverige,Skåne län,Hässleholms kommun,Öl,Ale,India pale ale (IPA),,"Öl, Ale, India pale ale (IPA) ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.","Humlearomatisk smak med tydlig beska, inslag av mango, tallkåda, vitpeppar och grapefruktskal.",Lamm,Nöt,Sällskapsdryck,,,8,0,6,0,1,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/24586526/24586526,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,6,TasteClockSweetness,1,"Oklar, brun färg.",,,,,,,,,,,,,,,,,,,,,
24588409,3616603,Keane Brewing,Sif Session IPA,,36166,Keane Brewing,Keane Brewing AB,false,Flaska,0,false,false,,false,2021-06-02T00:00:00,false,false,5,330 ml,330,29.9,Sverige,Stockholms län,Lidingö kommun,Öl,Ale,Session IPA,,"Öl, Ale, Session IPA",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.","Fruktig smak med tydlig beska, inslag av torkad frukt, kryddor, tallkåda och apelsinskal.",Lamm,Nöt,Sällskapsdryck,,,7,0,5,0,1,0,1,TSLS,0,true,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/24588409/24588409,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,5,TasteClockSweetness,1,"Något oklar, brun färg.",,,K,r,o,n,k,a,p,s,y,l,,,,,,,,,
24590248,3621403,Illbatting,Session IPA,,36214,Illbatting,Illbatting Brewing HB,false,Flaska,0,false,false,,false,2021-07-01T00:00:00,false,false,4.8,330 ml,330,29.9,Sverige,Gävleborgs län,Gävle kommun,Öl,Ale,Session IPA,,"Öl, Ale, Session IPA",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- eller nötkött.","Något humlearomatisk, maltig smak med tydlig beska, inslag av mörkt knäckebröd, torkad frukt, tallkåda och apelsinskal.",Lamm,Nöt,Sällskapsdryck,,,8,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24590248/24590248,,,false,true,0,0,,,TasteClockBitter,8,TasteClockBody,5,TasteClockSweetness,1,"Något oklar, brungul färg.",,,,,,,,,,,,,,,,,,,,,
24591764,1113001,Körsbär Batch II,Örebro Brygghus,,11130,Örebro Brygghus,Örebro Brygghus i Nerike AB,false,Flaska,0,false,false,,false,2021-07-13T00:00:00,false,false,6,750 ml,750,119,Sverige,,,Öl,Syrlig öl,Övrig syrlig öl,,"Öl, Övrig syrlig öl",Tillfälligt sortiment,Serveras vid 6-10°C som sällskapsdryck eller som aperitif.,"Nyanserad, fruktig, mycket syrlig smak med tydlig karaktär av körsbär, inslag av marsipan, kryddor, blodapelsin och mynta. ",Sällskapsdryck,Aperitif,,,,2,0,4,0,1,0,1,TSE,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24591764/24591764,,,false,false,0,0,2020,,TasteClockBitter,2,TasteClockBody,4,TasteClockSweetness,1,"Mörk, röd färg. ",,,,,,,,,,,,,,,,,,,,,
24535065,3540514,Fermenterarna,First beer ever made,,35405,Fermenterarna Bryggeri,Galatea AB,false,Burk,0,false,false,,false,2021-01-04T00:00:00,false,false,4.5,440 ml,440,49.9,Sverige,Västra Götalands län,Strömstads kommun,Öl,Syrlig öl,Övrig syrlig öl,,"Öl, Övrig syrlig öl",Lokalt & Småskaligt,"Serveras vid 6-8°C som sällskapsdryck, eller som aperitif.","Bärig, mycket syrlig smak med inslag av blåbär, körsbär, hallon och blodapelsin.",Aperitif,Sällskapsdryck,,,,2,0,5,0,1,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24535065/24535065,,,false,false,0,0,,,TasteClockBitter,2,TasteClockBody,5,TasteClockSweetness,1,"Oklar, blåröd färg.",,,B,u,r,k,l,o,c,k,,,,,,,,,,,
24547576,3551803,Häxkitteln Nornorna Urd,The Odd House Brewing Company,,35518,The Odd House Brewing Company,The Odd House Brewing Company AB,false,Flaska,0,false,false,,false,2021-02-01T00:00:00,false,false,7.5,330 ml,330,39.9,Sverige,Skåne län,Hässleholms kommun,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Lokalt & Småskaligt,"Serveras vid 12-14°C till rätter av mörkt kött, eller som sällskapsdryck.","Maltig, rostad smak med inslag av kavring, kaffe, soja, katrinplommon, peppar och mörk choklad.",Lamm,Nöt,Vilt,,,7,0,9,0,2,0,1,TSLS,0,false,true,Flaska,false,https://product-cdn.systembolaget.se/productimages/24547576/24547576,,,false,false,0,0,,,TasteClockBitter,7,TasteClockBody,9,TasteClockSweetness,2,Brunsvart färg.,,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
24498873,3501814,Northern Exposure,Fjord - Kveik DIPA,,35018,Nordic Kiwi Brewers,Northern X Brewing AB,false,Burk,0,false,false,,false,2020-09-01T00:00:00,false,false,8,440 ml,440,48.5,Sverige,Stockholms län,Ekerö kommun,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,Serveras vid 10-12°C som sällskapsdryck eller till rätter av lamm- eller nötkött.,"Humlearomatisk smak med tydlig beska och liten sötma, inslag av grapefrukt, aprikos, tallkåda, örter, ananas och sirapslimpa.",Lamm,Nöt,Sällskapsdryck,,,8,0,8,0,4,0,1,TSLS,1,true,false,Burk,false,https://sb-product-media-prod.azureedge.net/productimages/24498873/24498873,,,false,false,0,0,,,TasteClockBitter,8,TasteClockBody,8,TasteClockSweetness,4,"Oklar, gulorange färg.",,,,,,,,,,,,,,,,,,,,,
24499810,3505803,Pongo Pow,,,35058,Noisy Bastards Brewing Company,Noisy Bastards Brewing Company AB,false,Flaska,0,false,false,,false,2020-10-01T00:00:00,false,false,12.8,330 ml,330,66.6,Sverige,Västernorrlands län,Sundsvalls kommun,Öl,Porter & Stout,Imperial porter och stout,,"Öl, Imperial porter och stout",Lokalt & Småskaligt,Serveras vid 14-16°C som sällskapsdryck eller till chokladdesserter.,"Maltig, nyanserad, rostad, söt smak med inslag av pumpernickel, aprikosmarmelad, pomerans, chokladpraliner, kaffe, tobak och lakrits.",Dessert,Sällskapsdryck,,,,6,0,10,0,9,0,1,TSLS,0,true,false,Flaska,false,https://sb-product-media-prod.azureedge.net/productimages/24499810/24499810,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,10,TasteClockSweetness,9,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
24630947,3665203,Snörsjö,Blackwater Park Stout,,36652,Snörsjö hantverksbryggeri,Heavy MetAle AB,false,Flaska,0,false,false,,false,2021-11-01T00:00:00,false,false,6.5,330 ml,330,29.9,Sverige,Kronobergs län,Markaryds kommun,Öl,Porter & Stout,Torr porter och stout,,"Öl, Torr porter och stout",Lokalt & Småskaligt,"Serveras vid 12-14°C till rätter av mörkt kött, eller som sällskapsdryck.","Maltig, rostad smak med inslag av kavring, tobak, russin, kakao, peppar och lakrits.",Nöt,Vilt,Sällskapsdryck,,,6,0,6,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24630947/24630947,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,6,TasteClockSweetness,1,Brunsvart färg.,,,,,,,,,,,,,,,,,,,,,
24631748,3669603,No mames,,,36696,Flying Guru Brewery,Ventzel Nielsen Henrik,false,Flaska,0,false,false,,false,2021-10-01T00:00:00,false,false,5.5,330 ml,330,36.8,Sverige,Skåne län,Landskrona stad,Öl,Syrlig öl,Övrig syrlig öl,,"Öl, Övrig syrlig öl",Lokalt & Småskaligt,Serveras vid 6-8°C som sällskapsdryck.,"Fruktig, syrlig smak med inslag av ananas, kokos och lime.",Sällskapsdryck,,,,,2,0,5,0,1,0,1,TSLS,0,true,false,Flaska,false,https://product-cdn.systembolaget.se/productimages/24631748/24631748,,,false,false,0,0,,,TasteClockBitter,2,TasteClockBody,5,TasteClockSweetness,1,"Oklar, gul färg.",,,,,,,,,,,,,,,,,,,,,
24631761,3668614,Alefarm,Desolate Dreams DIPA,,36686,Alefarm Brewing,Beer Me Sweden AB,false,Burk,0,false,false,,false,2021-10-01T00:00:00,false,false,8,440 ml,440,53.9,Danmark,,,Öl,Ale,Imperial/Dubbel IPA,,"Öl, Ale, Imperial/Dubbel IPA ",Lokalt & Småskaligt,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött, eller till smakrika vegetariska rätter.","Fruktig smak med liten sötma, inslag av mango, apelsin, ananas, sockerkaka och honung.",Fläsk,Grönsaker,Lamm,,,6,0,8,0,4,0,1,TSLS,1,true,false,Burk,false,https://product-cdn.systembolaget.se/productimages/24631761/24631761,,,false,false,0,0,,,TasteClockBitter,6,TasteClockBody,8,TasteClockSweetness,4,"Oklar, gul färg.",,Sällskapsdryck,,,,,,,,,,,,,,,,,,,
